136.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.000000,124.000000,2.000000,0.000000,8.000000,3.000000
3.000000,3.000000,112.000000,1.000000,1.000000,6.000000
0.000000,0.000000,5.000000,114.000000,0.000000,1.000000
0.000000,7.000000,0.000000,0.000000,115.000000,3.000000
0.000000,4.000000,0.000000,0.000000,3.000000,136.000000
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
150.000000,4.000000,0.000000,0.000000,1.000000,0.000000
3.000000,136.000000,0.000000,0.000000,13.000000,2.000000
2.000000,3.000000,106.000000,2.000000,2.000000,5.000000
0.000000,0.000000,0.000000,116.000000,0.000000,0.000000
0.000000,7.000000,0.000000,0.000000,123.000000,2.000000
0.000000,4.000000,0.000000,1.000000,1.000000,107.000000
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
132.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.000000,120.000000,0.000000,0.000000,13.000000,0.000000
1.000000,8.000000,131.000000,1.000000,1.000000,2.000000
0.000000,0.000000,0.000000,132.000000,0.000000,0.000000
0.000000,10.000000,0.000000,0.000000,111.000000,3.000000
0.000000,5.000000,0.000000,2.000000,4.000000,109.000000
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
130.000000,1.000000,0.000000,0.000000,0.000000,0.000000
6.000000,129.000000,1.000000,0.000000,11.000000,0.000000
1.000000,5.000000,152.000000,1.000000,0.000000,3.000000
0.000000,0.000000,2.000000,108.000000,1.000000,1.000000
0.000000,6.000000,0.000000,0.000000,110.000000,2.000000
0.000000,4.000000,0.000000,1.000000,1.000000,114.000000
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
137.000000,1.000000,0.000000,0.000000,1.000000,0.000000
2.000000,145.000000,1.000000,0.000000,6.000000,2.000000
3.000000,4.000000,112.000000,3.000000,3.000000,0.000000
0.000000,0.000000,3.000000,121.000000,1.000000,0.000000
0.000000,4.000000,0.000000,0.000000,105.000000,1.000000
0.000000,6.000000,0.000000,1.000000,1.000000,127.000000
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
143.000000,5.000000,0.000000,0.000000,0.000000,0.000000
2.000000,112.000000,2.000000,0.000000,9.000000,2.000000
2.000000,7.000000,113.000000,3.000000,4.000000,4.000000
0.000000,0.000000,4.000000,120.000000,0.000000,1.000000
0.000000,8.000000,0.000000,0.000000,124.000000,2.000000
0.000000,2.000000,0.000000,1.000000,2.000000,118.000000
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
129.000000,2.000000,0.000000,0.000000,0.000000,0.000000
3.000000,119.000000,0.000000,0.000000,13.000000,0.000000
0.000000,6.000000,119.000000,1.000000,1.000000,8.000000
0.000000,0.000000,3.000000,143.000000,0.000000,2.000000
0.000000,4.000000,0.000000,0.000000,116.000000,2.000000
0.000000,5.000000,0.000000,1.000000,1.000000,112.000000
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
128.000000,2.000000,0.000000,0.000000,2.000000,0.000000
1.000000,142.000000,0.000000,0.000000,11.000000,0.000000
1.000000,3.000000,133.000000,4.000000,1.000000,5.000000
0.000000,0.000000,1.000000,116.000000,0.000000,2.000000
0.000000,5.000000,0.000000,0.000000,102.000000,2.000000
0.000000,5.000000,0.000000,1.000000,0.000000,123.000000
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
142.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3.000000,120.000000,0.000000,0.000000,10.000000,1.000000
5.000000,6.000000,131.000000,4.000000,1.000000,1.000000
0.000000,0.000000,4.000000,122.000000,0.000000,1.000000
0.000000,10.000000,0.000000,0.000000,97.000000,3.000000
0.000000,4.000000,0.000000,1.000000,3.000000,120.000000
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
132.000000,5.000000,0.000000,0.000000,1.000000,0.000000
5.000000,138.000000,0.000000,0.000000,9.000000,2.000000
0.000000,4.000000,127.000000,2.000000,2.000000,3.000000
0.000000,0.000000,3.000000,133.000000,0.000000,3.000000
0.000000,12.000000,0.000000,0.000000,97.000000,1.000000
0.000000,4.000000,0.000000,0.000000,3.000000,104.000000
